day,start,end,start_time,end_time,room,cleared_prior,cleared_after,title,description
2,7:15 PM,8:05 PM,1915,2005,409-AB,N,?,Cosplay Posing 101,"If you want to take gorgeous pictures in cosplay, you need to know how to pose! Join us as we go over poses, facial expressions, and making your photos stand out in this short workshop!  ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***"
2,7:30 PM,8:50 PM,1930,2050,408-AB,N,N,Coming up Anime Panel by Avex Pictures 10th anniversary,"Avex Pictures celebrating its 10th anniversary introducing upcoming anime release!! The lineup includes titles such as ""The Magical Girl and the Evil Lieutenant Used to Be Archenemies"", ""Garden of Remembrance"", ""Look Back"", ""Fairy Tail: 100 Years Quest"", ""You are Ms. Servant."" and more. Don’t miss your chance to meet a variety of panelists!  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,7:30 PM,10:00 PM,1930,2200,406-AB,Y,?,Design Your Own Stoneware Piece,"Join us at the 2024 Anime Expo for a paint-your-own pottery workshop. This workshop is a great way to get creative, create a one-of-a-kind keepsake from the Expo, and, as a bonus, you get time to rest your feet after a long day of exploring. Pre-registration required ***This room WILL be cleared prior to this panel.***"
2,7:30 PM,8:50 PM,1930,2050,petree-hall,N,?,Sword Art Online Alternative: Gun Gale Online II at Anime Expo,"Aniplex of America invites you to a special event commemorating the highly anticipated release of Sword Art Online Alternative: Gun Gale Online II! This panel will feature special guest Tomori Kusunoki (the Japanese voice of LLENN) and Wataru Hashimoto (Aniplex Producer), plus special guest host - Gigguk! ***This room will NOT be cleared prior to this panel.***"
2,7:45 PM,8:35 PM,1945,2035,511-ABC,N,?,The Art of Clouds: Yoichi Nishikawa's Journey + GoH Q&A,"Join Yoichi Nishikawa, acclaimed Studio Ghibli background artist known as ""The Painter of Clouds,"" to explore his recent work, creative process, and experiences at Studio Ghibli, Studio Ponoc, Madhouse, and more. Dive into his artistic journey, inspirations, and personal fine art exhibitions. Don’t miss the chance to hear from one of the industry's most sought-after talents and learn about the artistry behind some of the most beloved animated films. ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***"
2,8:00 PM,8:50 PM,2000,2050,jw-diamond,N,?,BOCCHI THE ROCK! Panel with Director Keiichiro Saito and Yoshino Aoyama,"Join Crunchyroll in a BOCCHI THE ROCK! panel with Director Keiichiro Saito and Yoshino Aoyama, Hitori Gotoh’s VA! Don’t miss the chance to hear some exclusive behind-the-scenes content from the award winning slice of life, music anime. ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***"
2,8:00 PM,9:00 PM,2000,2100,402-AB,N,?,Frontier Works(animate GROUP) Presents World Premiere,Frontier Works (animate GROUP) presents world premiere screening: HAIGAKURA - Episode1 ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***
2,8:30 PM,9:50 PM,2030,2150,jw-platinum,N,?,Waifu Wars: Apocalypse,"Waifu Wars is back for its 5th year with more waifus and more chaos! Contestants will be picked from the audience to represent pre-selected Waifus and Husbandos in custom created challenges. Winners will walk away with honor and a prize. Losers will throw a photo of their waifu in the trash, live on stage! ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***"
2,9:00 PM,9:50 PM,2100,2150,403-AB,N,?,Drawing Characters in Akira Toriyama Style!,"Illustrator/animator MINOMIYABI (Gorillaz, Yungblud, Alison Wonderland, Poppy, Disney WDI) demonstrates drawing characters in Akira Toriyama style, followed by a release announcement of his new comic JEHANNE. Find the tips and the fun together to create originative characters! Special giveaway comes at the end! ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***"
2,9:00 PM,9:50 PM,2100,2150,404-AB,Y,N,Guilty or not Guilty (18+),"Is your favorite character a bit: problematic, evil, morally gray? Well come defend or prosecute their actions at this court styled panel, where you, the people, will decide if they are guilty or not guilty! ***This room WILL be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,9:30 PM,10:20 PM,2130,2220,409-AB,Y,?,Late Comedy Show Tutorial (18+),A “how to” informative panel about the do’s and don’ts of this year’s AX Late Comedy Showdown. ***This room WILL be cleared prior to this panel.***
2,9:30 PM,10:50 PM,2130,2250,402-AB,Y,?,Anime Ultimate Trivia (18+),Do you like anime? Do you like free prizes? Do you enjoy showing off your nerdy knowledge to everyone? Then come play Anime Ultimate Trivia for the chance to have some fun and win some prizes! ***This room WILL be cleared prior to this panel. ***
2,9:30 PM,10:50 PM,2130,2250,408-AB,N,?,WayForward Anime Game Developer Panel,"Game developers WayForward return to Anime Expo to showcase their latest anime-inspired video games with new trailers, behind-the-scenes, Q&A with game directors, prizes, and exclusive reveals! ***This room will NOT be cleared prior to this panel.***"
2,9:30 PM,10:50 PM,2130,2250,411,N,?,What is the One Piece,"During this panel, we will be discussing and speculating what the One Piece truly is. This is open to anybody who is interested in the world of One Piece. We will cover an overall summary of relevant information to answer this question. We will end with an open Q&A to answer any questions and facilitate discussion. ***This room will NOT be cleared prior to this panel.***"
2,10:00 PM,11:45 PM,2200,2345,511-ABC,Y,?,HIDIVE and AX Cinema Nights Present “Ninja Scroll” 30th Anniversary Screening  (18+),"Join HIDIVE and AX Cinema Nights for a 30th anniversary screening of Ninja Scroll, the legendary film from director Yoshiaki Kawajiri, ahead of its upcoming theatrical re-release. ***This room WILL be cleared prior to this panel.***"
2,10:30 PM,11:50 PM,2230,2350,jw-platinum,Y,?,FAKKU Industry Panel (18+),"FAKKU has released thousands of manga, games, and anime and quickly became the largest English hentai publisher in the world. Join FAKKU as they talk about their history, current projects, and find out what they have planned next! ***This room WILL be cleared prior to this panel.***"
2,10:30 PM,11:50 PM,2230,2350,403-AB,Y,?,It's the Cosplay Dating Game! (18+),"Think you're hot stuff? Can you stay in character in the face of competitive romance?? Then try your luck! Become either a Bacheloree or a contestant fighting for the Bacheloree's hand in cosplay matrimony! Join hosts, Love Pillar Mitsuri and a surprise guest for laughs and possibly the meeting of a lifetime! ***This room WILL be cleared prior to this panel.***"
2,10:30 PM,11:50 PM,2230,2350,404-AB,N,?,Yaoi: From Shonen-Ai to Boy's Love (18+),"Yaoi has seen a surge of popularity in anime with an incredibly devoted fanbase. But when were the earliest depictions of male on male relationships in manga? And how has it evolved over time? Join us as we go over the rich history of yaoi, its subgenres and the challenges it faces today. ***This room will NOT be cleared prior to this panel.***"
2,10:00 PM,11:20 PM,2200,2320,jw-diamond,Y,?,Why Steam Sucks for Visual Novels (18+),A complete guide to how Steam is stifling the visual novel industry -- hosted by JAST. ***This room WILL be cleared prior to this panel.***
3,10:00 AM,11:20 AM,1000,1120,main-events,?,N,BLEACH: Thousand-Year Blood War – The Conflict Panel - Presented by VIZ Media,"Clash of the Quincies! Join voice actors Derek Stephen Prince (Uryu Ishida), Robbie Daymond (Jugram Haschwalth), and Xander Mobus (Bazz-B) as they revisit BLEACH: Thousand-Year Blood War Parts 1 & 2. Don’t miss major announcements around BLEACH and a sneak peek of Part 3 during the panel! Plus, score exclusive BLEACH giveaways and prizes, and celebrate the 20th anniversary of the anime with the cast! ***This room will NOT be cleared for the next panel.***"
3,10:00 AM,10:50 AM,1000,1050,511-ABC,?,N,Animemes: Anime Memes and You!,"With the internet and social media like Tiktok, IG, and Twitter enabling more and more anime fans to share their love for anime every day, it becomes increasingly important to understand the memes powering the expansion of otaku culture. Join us as we talk anime, memes, and how they relate to you! ***This room will NOT be cleared for the next panel.***"
3,10:00 AM,10:50 AM,1000,1050,408-AB,?,N,Explore Amphibia with Matt Braly!,"Join moderator Kae Winters (TOKYOPOP), and Amphibia creator and showrunner Matt Braly as he talks about the anime inspirations and behind the scenes lore from his hit Disney+ show. Hop in to ask questions and learn more about the series, and you could win a signed copy of Marcy's Journal: A Guide to Amphibia! ***This room will NOT be cleared for the next panel.***"
3,10:00 AM,10:50 AM,1000,1050,406-AB,?,N,Origami Workshop,"Immerse yourself in the art of Origami, Japanese paper folding.
Fold a dollar bill to make a ring for your finger. Then make a hopping frog & an inflatable box. ***This room will NOT be cleared for the next panel.***"
3,10:00 AM,10:50 AM,1000,1050,jw-platinum,?,N,Understanding Nesoberis: A Beginner Otaku's Guide,Otaku collectors take great pride in acquiring merch of their favorite characters. Nesoberis are a great start to one's collection! Join us as we discuss the history and the big boom of this popular plush. ***This room will NOT be cleared for the next panel.***
3,10:00 AM,11:00 AM,1000,1100,411,?,N,"Exploring Dungeons, Borders, the Countryside – Delicious in Dungeon, Rural Cosplay, and Dragon Ball Z","In this session of the JAMS@AX Symposium, these experts will explore ecotheological theory and Delicious in Dungeon, cosplay as a method of machi tsukuri, and Dragon Ball Z’s worldwide fanbase. Join scholars Edmund Hoff, Daniel W. Ambord, and Dayana Calle as they discuss their anime scholarship. ***This room will NOT be cleared for the next panel.***"
3,10:00 AM,11:20 AM,1000,1120,404-AB,?,N,BEYBLADE X,"BEYBLADE X is here and ready to LET IT RIP! Swing by our exclusive panel to catch the animation director live in action, as he answers questions about the newest BEYBLADE series. Don't miss out on special episode screenings and grab your chance to win thrilling BEYBLADE prizes ***This room will NOT be cleared for the next panel.***"
3,10:00 AM,11:30 AM,1000,1130,the-novo,?,Y,VShojo: VTuber Behind the Scenes,"Join VShojo at Anime Expo for an unforgettable panel filled with laughter, insider stories, reminiscing on the past three incredible years. Get ready to engage with the talented VShojo VTuber members as they share their favorite memories and experiences, topped off with an exciting Q&A session that you won't want to miss! ***This room WILL be cleared for the next panel.***"
3,10:30 AM,11:20 AM,1030,1120,409-AB,?,N,2000s Anime Music Trivia,"Naruto, One Piece, Bleach, and more! Relive some of the iconic songs of your favorite 2000s anime by participating in this themed music trivia. Those who can correctly identify the most musical numbers will receive prizes. All alchemists, black knights, and host clubs unite! ***This room will NOT be cleared for the next panel.***"
3,10:30 AM,11:50 AM,1030,1150,petree-hall,?,N,FGO 7th Anniversary x TYPE-MOON Projects,"Happy 7 years to Fate/Grand Order! Special guests Ayako Kawasumi (Altria Pendragon), Nobunaga Shimazaki (Arjuna), Rumi Okubo (Astolfo), and Part 2 Director of Fate/Grand Order KANOU YOSHIKI, join Aniplex of America’s Albert Kao to talk Fate/Grand Order and other TYPE-MOON projects! ***This room will NOT be cleared for the next panel.***"
3,10:30 AM,12:15 PM,1030,1215,403-AB,?,N,HIDIVE Presents [OSHI NO KO] Season 1 Episode 1 Anniversary Screening,"Join HIDIVE for an anniversary screening of [OSHI NO KO] Season 1 Episode 1, the feature-length premiere hailed by critics as a “90-minute miracle.” Whether you’re a longtime [OSHI NO KO] fan or a curious new viewer, come see what the buzz is about with this very special screening. ***This room will NOT be cleared for the next panel.***"
3,10:30 AM,11:20 AM,1030,1120,402-AB,?,N,Third Impact: The Music of Evangelion III,"From ""Come Sweet Death,"" to ""One Last Kiss,"" the music of Evangelion wove an engaging and emotional backdrop to Anno's epic. Join Profs. David F. Lopez, Elliott Jones, and John Marr, as delve deeper into this amazing soundtrack, in their all new panel! ***This room will NOT be cleared for the next panel.***"
3,10:30 AM,11:20 AM,1030,1120,jw-diamond,?,N,Crunchyroll Presents Kadokawa Anime,Join Crunchyroll and Kadokawa for an exclusive and in-depth look behind some of Kadokawa’s hottest anime of the year! Including a sneak peek of OVERLORD: The Sacred Kingdom and featuring notable Japanese guests. ***This room will NOT be cleared for the next panel.***
3,11:30 AM,12:20 PM,1130,1220,jw-platinum,N,N,Blue Box Official Panel,"Be one of the first to get an exclusive peek at Weekly Shonen Jump's up-coming fall season anime adaptation, Blue Box! Join Shoya Chiba (Voice of Taiki Inomata) and Akari Kito (Voice of Hina Chono) for announcements and a special first look at the highly anticipated anime. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,11:30 AM,12:50 PM,1130,1250,406-AB,Y,N,Ikebana - Japanese floral art - Workshop,"Discover the beauty of いけばな (Ikebana)! 🌸 Join our hands-on workshop and live demo with Professor Minamitani. Learn Japanese Ikenobo floral art, express your creativity, and connect with nature. Don't miss out on the chance to explore culture, history, and the beauty of ikebana! 🌼 ***This room WILL be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,11:30 AM,12:20 PM,1130,1220,408-AB,N,N,Warner Bros. Japan presents Danmachi series and more,"""Is It Wrong to Try to Pick Up Girls in a Dungeon? also known as Danmachi, is an anime series based on a light novel that has sold over 17 million copies worldwide. With the announcement of the Fall 2024 broadcast and streaming, let's take a look back at past seasons and get a sneak preview of what's to come. Catch up on the adventures of Bell, Hestia and her Famiilia with Juliet Simmons, voice of Syr and chief producer from Japan! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,11:30 AM,12:20 PM,1130,1220,511-ABC,N,N,Wig tips to elevate your next Cosplay,"In this workshop you'll learn techniques and methods to elevate your next cosplay wig! From texture to glueing we'll answer and questions you may have.

* Presented by AX24 Cosplay Senpai AllieCat Cosplay ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,11:30 AM,12:30 PM,1130,1230,411,N,N,"Death, Yōkai, and Demon Slayer","From analysis of funeral rites in Demon Slayer, to presentations of the kappa in animation, this session of the JAMS@AX Symposium’s papers examine yōkai throughout time. Join scholars Lillian Marie Martinez, Chenghao Wen, and Peggy Wood as they discuss their scholarship surrounding yōkai. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,12:00 PM,1:20 PM,1200,1320,main-events,N,N,MY HERO ACADEMIA SPECIAL EVENT  Hosted by TOHO animation,"Get ready to PLUS ULTRA at the MY HERO ACADEMIA SPECIAL EVENT hosted by TOHO animation! Dive into a world of quirks, heroes, and villains and hear directly from the Japanese voice actors responsible for some of the series' most iconic characters!  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,12:00 PM,12:50 PM,1200,1250,402-AB,N,N,The Ultimate Disgaea Fan Gathering,"Calling all Prinnies! Join NIS America staff and fellow Disgaea fans for the ultimate fan gathering! There will be a quiz competition and all kinds of fun to celebrate everything we love about Disgaea, dood! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,12:00 PM,12:50 PM,1200,1250,404-AB,N,N,You Gotta Read This Webtoon!,"There's so much to discover in webtoons, but what's worth reading? Hear from online influencers and reps from top webtoon publishers, including Webtoon, IZE Press, Tapas and more as they try to entice readers to check out their picks in rapid-fire recommendation rounds. Hosted by Deb Aoki (Mangasplaining and Comics Beat) ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,12:00 PM,12:50 PM,1200,1250,409-AB,N,N,Anime & Market Research,"Interested in learning more about anime fans? Want to know more about careers in the industry? Curious how well the One Piece live action did? Then join Interpret, LLC (the research firm behind Animeasure) for Anime & Market Research with all new 2023 data! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,12:00 PM,1:20 PM,1200,1320,jw-diamond,N,N,KING RECORDS Official Industry Panel,"KING RECORDS introduces various projects with voice actors and actress, Haruki Ishiya, and Yukihiro Nozuyama (from Hypnosismic -Division Rap Battle-), and Sumire Uesaka as special guests. A Q&A session will be scheduled at the end of the panel.  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,12:00 PM,1:30 PM,1200,1330,Peacock Theater,?,?,(EVENT CANCELLED) NIJISANJI EN SUMMER JAM - Group 1,"This summer, catch NIJISANJI EN’s first ever full 3D concert in the United States! NIJISANJI EN SUMMER JAM will be held at Peacock Theater on July 6, with the concert split into two programs: one each at noon and in the evening.

Performers: Elira Pendora, Finana Ryugu, Petra Gurin, Rosemi Lovelock, and Millie 
"
3,12:30 PM,2:00 PM,1230,1400,the-novo,Y,?,Kuro & Michi - the VTuber DEGEN-DUO,"VTuber VShojo’s Kuro & Michi will yap about random experiences, topics & pointless problems + fan participation Q&A ***This room WILL be cleared prior to this panel. This room WILL be cleared after this panel.***"
3,12:30 PM,1:20 PM,1230,1320,petree-hall,N,N,SEGA Presents: A New Era of Shadow - Shedding Light on the Ultimate Life Form,"Shadow is back! Join Takashi Iizuka (Sonic Team Creative Officer), Kirk Thornton and Stephanie Sheh (English voices of Shadow and Maria), and the directors of Studio Giggex as they discuss all things Shadow – his origins, his story in SONIC X SHADOW GENERATIONS, an upcoming animated short, and more! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,12:30 PM,1:30 PM,1230,1330,ax-dance,?,?,Jpop Dance Workshop #2,Are you interested in learning a catchy J-Pop song? Did you ever want to learn a dance based on all the Reels/TikTok videos that come up? Learn a surprise J-pop choreography with us and we can show you some moves! All levels are welcome!
3,12:45 PM,2:05 PM,1245,1405,403-AB,N,N,Genshin Impact Account Reviews & Roasts,Need help building your Genshin characters? Or do you wanna flex your epic 50+ crit value artifacts!? It doesn't matter if you're AR5 or AR60; come and get your Genshin Impact account reviewed and/or ROASTED! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***
3,1:00 PM,1:50 PM,1300,1350,jw-platinum,N,N,BLUE LOCK panel – Direct Shot into AX!,"Join us in welcoming special guests Kazuki Ura (Voice of Isagi Yoichi) , Megumu Tsuchiya (BLUE LOCK Manga Editor), and Ryoya Arisawa (BLUE LOCK Anime producer) to Los Angeles and learn more about their work on BLUE LOCK and the strikers in the making. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,1:00 PM,2:00 PM,1300,1400,411,N,N,Physics of Anime,"Sometimes, anime get the physics right. In this panel, we will discuss some of these concepts in an in-depth yet beginner-friendly manner. This panel in the JAMS@AX Symposium is a one-part physics lecture and a geek-out session. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,1:30 PM,2:20 PM,1330,1420,404-AB,N,N,Gundam Trivia presented by the Colony Drop Podcast,"Calling all Gundam fans! Come test your Gundam knowledge with the Colony Drop Podcast! Whether you’re a grizzled veteran of the One Year War or a new fan that fell in love with The Witch From Mercury, we’ll have trivia for all levels. Plus, you might win a prize! Gundam trivia all set! Ready! GO! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,1:30 PM,2:20 PM,1330,1420,409-AB,N,?,Sports Anime Festival!!,"Do you like Haikyuu!!, Kuroko no Basket, SK8, BLUELOCK or just sports anime, in general? Look no further, this is the panel for you. Join us while we play Jeopardy and other games with your favorite sport anime characters. ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***"
3,1:30 PM,2:20 PM,1330,1420,402-AB,N,N,Winds of Tradition: Kite Master Mikio Toki on the Heritage of Edo-Style Kite Making,"Join esteemed kite master and Guest of Honor, Mikio Toki, as he delves into the rich history and cultural significance of traditional Japanese kites. Since 1975, he has specialized in Edo-style kites and will share insights from his career, showcase designs featuring samurai, Kabuki scenes, and Ukiyo-e art, and perform live art. Join us for this unforgettable journey where history and craftsmanship soar. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,1:45 PM,2:35 PM,1345,1435,408-AB,N,N,Delicious in Dungeon Panel,"The Director and Character Designer of Delicious in Dungeon, currently streaming on Netflix, and other staff will join in for a special discussion, Q&A! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,1:45 PM,2:35 PM,1345,1435,511-ABC,N,N,"Manga and Anime Clubs: Best Practices, Challenges, Successes!","This panel discussion will explore the value of manga and anime clubs, their format, their challenges and successes. This session is perfect for educators, library workers, retailers, as well as readers and fans who are looking to start an anime or manga club in their community. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,2:00 PM,2:50 PM,1400,1450,petree-hall,N,N,An afternoon with Good Smile Company & hololive production,"Join Good Smile Company for a friendly discussion between GSC's founder Takanori Aki and COVER Corporation CEO Motoaki Tanigo (known as YAGOO)! Product announcements, prizes and more are in store! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,2:00 PM,3:20 PM,1400,1520,main-events,N,N,Production IG x WIT x Signal MD Panel,"Join Maki Terashima-Furuta and George Wada as they introduce current and new titles from Production I.G USA, Production I.G, WIT, and Signal MD. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,2:00 PM,2:50 PM,1400,1450,jw-diamond,N,N,Black Butler -Public School Arc- Panel,"Join Crunchyroll in a behind-the-scenes Black Butler panel with Producer Yoshito Ito, Director Kenjiro Okada and voice of Sebastian Michaelis, Daisuke Ono! Hosted by CDawgVA, don’t miss the chance to see some exclusive behind-the-scenes content, free poster giveaway and hear directly from our guests! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,2:00 PM,3:30 PM,1400,1530,ax-dance,?,?,Kpop Random Play Dance,"From the streets of Seoul to the Anime Expo Dance room, come show off your dancing skills in AX’s Kpop Random Dance Play! Come show off your skills as we shuffle through songs from Generation 2 all the way to the newest song drops. Never been to a RPD before? Don’t worry! Pop in when you know the choreography, pop out if you don’t. Come dance the night away with us!"
3,2:15 PM,3:35 PM,1415,1535,406-AB,N,N,Large-scale Anime Drawing Using Calligraphy,"Kuni Yoshida has drawn multiple anime characters in a live performance setting, mixing genres with a traditional Japanese art form. In this panel, discover how he blends genres with calligraphy as he draws a large-scale anime character in real time. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,3:15 PM,4:05 PM,1515,1605,408-AB,?,?,"Spike Chunsoft, Inc. Official Panel 2024","Spike Chunsoft, Inc. is back for this year’s official panel! There will be fun, giveaways, and yes…even a few announcements!"
3,3:15 PM,4:05 PM,1515,1605,411,N,N,Dive into the Wide World of JPRGs with NIS America,"JRPGs may seem daunting, but they don't have to be! Learn all about this exciting genre of games and try out NIS America’s most accessible titles in this beginner-friendly panel. Plus, we’ll be sharing tips and tricks geared towards beginners and those looking for a refresh on the basics. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,3:15 PM,4:05 PM,1515,1605,511-ABC,N,N,Enter Stage Right: The art of creating and performing cosplay skits,"Are you an aspiring cosplay performer? Do you want to perform in cosplay contests but you are unsure of where to start? Do you dream of being on the world stage and performing at an international cosplay contest? Join Luna Lady of Light for a seminar on skit writing, creation, and performing. She will review the basics and present an overview of the process from start to finish and cover ways to add to your performance with effects, sounds, or video. After the talk there will be time for questions.

* Presented by AX24 Cosplay Senpai Luna Lady of Light Cosplay ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,3:15 PM,4:35 PM,1515,1635,jw-platinum,N,N,HIDIVE Presents [OSHI NO KO] Season 2 Premiere Screening and Special Guest Panel,"Join HIDIVE for [OSHI NO KO] Season 2 Episode 1 and the world premiere of Season 2 Episode 2 alongside a discussion with special guests Yurie Igoma, the voice of Ruby, and Shimpei Yamashita, Kadokawa series producer.  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,3:30 PM,4:20 PM,1530,1620,petree-hall,N,N,"Orange Presents, State of Our Animation","Join us in celebrating 20 years of animation! From Studio Orange's beginnings to the present and beyond, through the visions of Land of The Lustrous, BEASTARS, TRIGUN STAMPEDE, and more. Let's delve into the challenges, triumphs, and the exciting future of the studio! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,3:30 PM,5:30 PM,1530,1730,the-novo,Y,?,TUBEOUT! in Los Angeles 2024 ~Virtual Live Concert~,Popular Japanese and American VTubers will gather at AX for a special live performance singing the latest and most popular anime songs! Don't miss this virtual live show where you can find out what's new in anime songs and VTubers! ***This room WILL be cleared prior to this panel. ***
3,3:45 PM,4:35 PM,1545,1635,402-AB,N,N,Azuki Manga Industry Panel,"Join the staff of manga app and publisher Azuki (azuki.co) to learn more about the latest series available on Azuki’s iOS, Android, and Web apps, including Natsume & Natsume, Our Aimless Nights, and My Dear Detective: Mitsuko’s Case Files. We’ll have new license announcements, prizes, and more! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,3:45 PM,4:35 PM,1545,1635,404-AB,N,N,King Records Presents: Sumire Uesaka artist debut 10th Anniversary Panel,"Celebrating the 10th Anniversary of Sumire Uesaka's artist career, King Records will be hosting her special talking panel. Let's join and celebrate the 10th Anniversary with her by looking back at every detail of her roles in your favorite titles and theme songs she has sung! Special gifts will be given to those who participate in the panel!  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,3:45 PM,6:45 PM,1545,1845,409-AB,Y,N,Gundam Kit Workshop,"Do you want to build Gunpla? Join us in Room 409 for a free workshop, where we'll teach you how to assemble a Gundam model kit that's yours to take with you. We hope to see you there! ***This room WILL be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,3:45 PM,5:05 PM,1545,1705,403-AB,N,N,"""Kinnikuman -Perfect Origin Arc-"" Episode 0&1 Premier Screening and Behind Story Talk by the Director and the Producer","The world premiere of ""Kinnikuman -Perfect Origin Arc-"" Episodes 0 & 1. Don't miss out on the behind-the-scenes talk by the Director and the Producer of the series! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,4:00 PM,5:20 PM,1600,1720,main-events,N,N,Demon Slayer: Kimetsu no Yaiba Fifth Anniversary Special Event,"Demon Slayer: Kimetsu no Yaiba returns to Anime Expo to celebrate the show's Fifth Anniversary with a special event presented by Aniplex of America featuring guests Natsuki Hanae (Tanjiro Kamado), Takahiro Sakurai (Giyu Tomioka), and Aniplex Producer Yuma Takahashi! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,4:00 PM,5:00 PM,1600,1700,AX Crossing Stage,?,?,Japanese Folk Dancing,"Get ready to groove to the beat of the traditional Japanese folk dancing. called “Bon Odori.” This is the type of dancing that brings friends and family together at festivals in Japan. We'll show you the easy and basic steps as we all move in a line!
"
3,4:15 PM,5:05 PM,1615,1705,406-AB,N,N,Maiko Workshop,"Join us at the Maiko workshop for an unforgettable journey into the heart of Japanese culture. Whether you're a seasoned enthusiast or new to the world of Maiko, there's something for everyone to enjoy and learn. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,4:15 PM,5:05 PM,1615,1705,jw-diamond,N,N,Over the Edge: A Deep Dive into the Mind of an Otaku,In this panel we'll be discussing the way we as fellow Otaku think as we binge or just watch anime on the daily to see how it affects our lives and the world around us. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***
3,4:30 PM,6:00 PM,1630,1800,ax-dance,?,?,Jpop Random Play Dance,"Inspired by K-Pop Random Play Dances, J-Pop requires love too! Join us in the AX Dance room for a J-Pop Random Play Dance! Ranging from old school vocaloid, and popular idol groups, to the newer popular songs you may hear online. It’s a simple event: join in when you know the choreography, and pop out if you don’t. What’s great is that there are so many choreographies to different songs, that you can show off whatever version you know!"
3,4:45 PM,5:35 PM,1645,1735,411,N,N,Foreign Employment and Work Environment in Japan,"We will talk about the appeal of working in Japan, including the foreign staff's experiences in the Japanese work environment and the support CyberConnect2 offers them. We will give out a limited amount of original goodies at the end! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,4:45 PM,5:35 PM,1645,1735,511-ABC,N,N,Japanese Manga Editors Industry Roundtable,"What does it take to make great manga? Find out what's hot and what’s next from manga editors Yoko Ueda (BeLove). Suichi Mochida (COAMIX)  Sadayoshi Horita, (Sirius), Yusuke Kido (Afternoon), and publishing consultant Tatsuki Hirayanagi, moderated by Deb Aoki (Mangasplaining). ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,4:45 PM,6:05 PM,1645,1805,408-AB,N,N,Who's That Pokemon,Do you think you know every Pokemon? Contestants will be picked from the audience to participate on-stage and must recall Pokemon based on descriptions from the questions they ask. Is it Yellow? Is it Electric Type? Is It Generation 1? Is it Pikachu?! Prizes will be provided to winners. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***
3,5:00 PM,6:20 PM,1700,1820,petree-hall,N,N,Crunchyroll Industry panel,Hear about all the latest and greatest anime and manga coming out of Crunchyroll straight from the source! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***
